Variant SKU,Handle,Title,Variant Price,Variant Inventory Qty,Top Candidate Item Number,Top Candidate Item Name,Top Candidate Score,Top Candidate Qty Total,Top Candidate Regular Price,POS Item Number,POS Item Name,POS Size,POS Qty Total,POS Regular Price,POS On Order Qty,POS Vendor,Match Score,Confidence,Review Notes,Alt1 Item Number,Alt1 Item Name,Alt1 Score,Alt2 Item Number,Alt2 Item Name,Alt2 Score
hmh01150,floranectar-coconut-2-5-gal,FloraNectar Coconut 2.5 gal,139.50,0,2058,FloraNectar Coconut 2.5gal,1.141,0,139.99,2058,FloraNectar Coconut 2.5gal,2.5 Gal,0,139.99,0,Nickel City Wholesale Garden Supply,1.141,auto-high,,2744,FloraNectar BlueBerry Dream 2.5,1.065,642,FloraNectar Fruit-n-Fusion 2.5,0.906
hmh00216,floralicious-grow-1-qt,Floralicious Grow 1 qt,28.39,0,110,Floralicious Grow Qt,1.384,32,28.89,110,Floralicious Grow Qt,1 Qt,32,28.89,0,Nickel City Wholesale Garden Supply,1.384,auto-high,,112,Floralicious Bloom Qt,1.195,3444,Floralicious plus qt.,1.184
hmh00224,floranectar-fruitnfusion-1-gal,FloraNectar FruitnFusion 1 gal,62.99,0,2745,FloraNectar BlueBerryDream 6 G,1.135,-1,263.00,2745,FloraNectar BlueBerryDream 6 G,6 gallon,-1,263.00,0,Nickel City Wholesale Garden Supply,1.135,auto-high,,78,FloraNectar Fruit-n-Fusion Gal,1.051,2744,FloraNectar BlueBerry Dream 2.5,1.043
hmh00222,floralicious-plus-1-gal,Floralicious Plus 1 gal,224.50,0,111,Floralicious Grow Gal,1.332,11,87.48,111,Floralicious Grow Gal,1 Gal,11,87.48,0,Nickel City Wholesale Garden Supply,1.332,auto-high,,2728,Floralicious Plus 1 oz.,1.256,648,Floralicious Plus Gal,1.233
hmh00215,floralicious-bloom-2-5-gal,Floralicious Bloom 2.5 gal,194.50,0,645,Floralicious Bloom 2.5Gal,1.359,2,200.74,645,Floralicious Bloom 2.5Gal,2.5 Gal,2,200.74,0,Nickel City Wholesale Garden Supply,1.359,auto-high,,3502,N.C.R. Bloom 2.5 Gallon,1.297,3281,Athena Bloom A 5 Gal,1.193
hmh00213,floralicious-bloom-1-qt,Floralicious Bloom 1 qt,28.39,0,112,Floralicious Bloom Qt,1.447,7,29.84,112,Floralicious Bloom Qt,1 Qt,7,29.84,0,Nickel City Wholesale Garden Supply,1.447,auto-high,,110,Floralicious Grow Qt,1.195,113,Floralicious Bloom Gal,1.147
hmh00230,flora-shield-1-gal,Flora Shield 1 gal,80.50,0,345,Flora Shield Gal,1.195,16,78.69,345,Flora Shield Gal,1 Gal,16,78.69,0,Nickel City Wholesale Garden Supply,1.195,auto-high,,66,Flora Nova Grow Gal,1.008,123,Flora Kleen Gal,0.954
hmh00182,flora-bloom-1-gal,Flora Bloom 1 gal,40.99,0,3501,N.C.R Bloom 1 gallon,1.321,-3,67.00,3501,N.C.R Bloom 1 gallon,gallon,-3,67.00,0,Hawthorne Hydoponics LLC,1.321,auto-high,,70,Flora Nova Bloom Gal,1.272,608,Bloom Hydro Gal,1.091
hmh00204,floraduo-a-1-qt,FloraDuo A 1 qt,15.89,0,193,FloraDuo (Part-B) Qt,1.337,21,16.37,193,FloraDuo (Part-B) Qt,1 Qt,21,16.37,0,NGW,1.337,needs-review,Needs review: close alt 195 (Δ=0.000),195,FloraDuo (Part-A) Qt,1.337,196,FloraDuo (Part-B) Gal,0.921
hmh00234,florakleen-6-gal,FloraKleen 6 gal,131.50,0,2583,G.H. Ripen® 0.5 - 7 - 6 Gal.,0.936,8,115.89,2583,G.H. Ripen® 0.5 - 7 - 6 Gal.,gallon,8,115.89,0,Hawthorne Hydoponics LLC,0.936,auto-high,auto-resolved: price proximity,3137,Athena Bloom B 0.7-6.5 Gal.,0.919,3283,BioBud® 0.5 - 0.1 - 1/--6 Gal.,0.911
hmh00205,floraduo-a-1-gal,FloraDuo A 1 gal,35.89,0,196,FloraDuo (Part-B) Gal,1.346,7,40.96,196,FloraDuo (Part-B) Gal,1 Gal,7,40.96,0,NGW,1.346,needs-review,Needs review: close alt 197 (Δ=0.000),197,FloraDuo (Part-A) Gal,1.346,3138,Athena Grow A 4-0-1 Gal.,1.114
hmh00170,flora-micro-16-oz,Flora Micro 16 oz,11.22,0,2900,Physan 20™ 16 oz,0.773,1,11.99,2900,Physan 20™ 16 oz,16 oz.,1,11.99,0,Sunlight Supply inc.,0.773,needs-review,Needs review: close alt 3154 (Δ=0.018),3154,ph up 16 oz,0.755,3229,Orca® Liquid Mycorrhizae 16 oz.,0.736
hmh00413,flavor-ful-5-gal,Flavor-Ful 5 gal,234.00,0,3139,Athena Grow B 1-3-5 Gal.,0.938,4,45.00,3139,Athena Grow B 1-3-5 Gal.,gallon,4,45.00,0,Athena,0.938,auto-high,auto-resolved: text similarity,2420,Ruby Ful#$% 2.5Gal,0.906,2681,RubyFul 5 gal,0.884
hmh00207,floraduo-a-6-gal,FloraDuo A 6 gal,158.50,0,1916,FloraDuo (Part-B) 6Gal,1.003,2,146.63,1916,FloraDuo (Part-B) 6Gal,6 Gal,2,146.63,0,Nickel City Wholesale Garden Supply,1.003,needs-review,Needs review: close alt 1917 (Δ=0.000),1917,FloraDuo (Part-A) 6Gal,1.003,196,FloraDuo (Part-B) Gal,0.996
hmh00210,floraduo-b-1-gal,FloraDuo B 1 gal,35.89,0,196,FloraDuo (Part-B) Gal,1.336,7,40.96,196,FloraDuo (Part-B) Gal,1 Gal,7,40.96,0,NGW,1.336,needs-review,Needs review: close alt 197 (Δ=0.010),197,FloraDuo (Part-A) Gal,1.326,3138,Athena Grow A 4-0-1 Gal.,1.114
hmh00172,flora-micro-1-gal,Flora Micro 1 gal,46.90,0,612,Micro Hydro Gal,1.072,1,35.46,612,Micro Hydro Gal,1 Gal,1,35.46,0,Nickel City Wholesale Garden Supply,1.072,auto-high,,66,Flora Nova Grow Gal,1.029,99,FloraMicro Gal,1.004
hmh00412,flavor-ful-2-5-gal,Flavor-Ful 2.5 gal,134.56,0,2420,Ruby Ful#$% 2.5Gal,0.921,5,187.78,2420,Ruby Ful#$% 2.5Gal,2.5 Gal,5,187.78,0,Nickel City Wholesale Garden Supply,0.921,auto-high,,3502,N.C.R. Bloom 2.5 Gallon,0.871,3411,Athena I.P.M. /5 Gal,0.861
hmh00214,floralicious-bloom-1-gal,Floralicious Bloom 1 gal,84.90,0,113,Floralicious Bloom Gal,1.452,9,87.48,113,Floralicious Bloom Gal,1 Gal,9,87.48,0,Nickel City Wholesale Garden Supply,1.452,auto-high,,3501,N.C.R Bloom 1 gallon,1.289,111,Floralicious Grow Gal,1.202
hmh00233,florakleen-2-5-gal,FloraKleen 2.5 gal,57.65,0,3411,Athena I.P.M. /5 Gal,1.028,0,425.00,3139,Athena Grow B 1-3-5 Gal.,gallon,4,45.00,0,Athena,1.007,auto-high,auto-resolved: alt price proximity,3139,Athena Grow B 1-3-5 Gal.,1.007,3631,Athena Grow A 1-3-5 /5 Gal.,1.005
hmh00232,florakleen-1-gal,FloraKleen 1 gal,24.29,0,3138,Athena Grow A 4-0-1 Gal.,1.096,4,45.00,3138,Athena Grow A 4-0-1 Gal.,gallon,4,45.00,0,Athena,1.096,needs-review,Needs review: close alt 3139 (Δ=0.000),3139,Athena Grow B 1-3-5 Gal.,1.096,3631,Athena Grow A 1-3-5 /5 Gal.,1.095
hmh00410,flavor-ful-1-qt,Flavor-Ful 1 qt,17.56,0,2415,Ruby Ful#$% Qt,1.111,40,26.84,2415,Ruby Ful#$% Qt,1 Qt,40,26.84,0,Nickel City Wholesale Garden Supply,1.111,auto-high,,1069,B'Cuzz Flavor-C Qt,0.837,574,FlavorFul Qt,0.783
hmh00228,flora-shield-1-pt,Flora Shield 1 pt,14.95,0,116,Flora Shield Pt,1.187,11,14.61,116,Flora Shield Pt,1 Pt,11,14.61,0,Nickel City Wholesale Garden Supply,1.187,auto-high,,64,Flora Nova Grow Pt,1.010,92,flora grow pt.,1.007
hmh00838,extension-fitting-bag-of-10,Extension Fitting (bag of 10),4.50,0,822,Extension Fitting CAP,0.713,286,0.83,822,Extension Fitting CAP,1 Pc,286,0.83,0,Nickel City Wholesale Garden Supply,0.713,needs-review,auto-resolved: price proximity,3055,10 ft. Lamp Extension Cords,0.687,1406,SULFUR POWDER 10LB BAG,0.653
hmh00946,float-valve-3-8-in-qc-tall-boy,FLOAT VALVE 3/8 in. QC -TALL BOY,19.00,0,1013,"Float Valve 3/8"" Tall Boy",1.209,3,41.95,1013,"Float Valve 3/8"" Tall Boy",1 pc,3,41.95,0,Nickel City Wholesale Garden Supply,1.209,auto-high,,2474,"FloraFlex Air Bleed Valve 3/4 """,0.698,3087,In-Line Irrigation Valve 3/16,0.626
hmh00209,floraduo-b-1-qt,FloraDuo B 1 qt,15.89,0,193,FloraDuo (Part-B) Qt,1.327,21,16.37,193,FloraDuo (Part-B) Qt,1 Qt,21,16.37,0,NGW,1.327,needs-review,Needs review: close alt 195 (Δ=0.011),195,FloraDuo (Part-A) Qt,1.316,196,FloraDuo (Part-B) Gal,0.911
hmh01828,flora-bloom-275-gal,Flora Bloom 275 gal,3215.95,0,3502,N.C.R. Bloom 2.5 Gallon,0.970,0,149.00,3502,N.C.R. Bloom 2.5 Gallon,2.5 gallon,0,149.00,0,Hawthorne Hydoponics LLC,0.970,needs-review,Needs review: close alt 3281 (Δ=0.004),3281,Athena Bloom A 5 Gal,0.966,3282,Athena Bloom B 5 Gal,0.966
hmh01287,ej-meta-k-quart,EJ Meta K Quart,12.34,0,1682,E.J. Meta-K Qt,0.914,17,12.88,1682,E.J. Meta-K Qt,1 Qt,17,12.88,0,NGW,0.914,auto-high,,2758,G-10 qt,0.588,2425,Decision Qt,0.542
hmh01826,floragro-55-gal,FloraGro 55 gal,1219.95,0,94,FloraGro Gal,0.952,27,40.99,94,FloraGro Gal,1 Gal,27,40.99,0,Nickel City Wholesale Garden Supply,0.952,auto-high,,126,FloraGro 6Gal,0.816,3631,Athena Grow A 1-3-5 /5 Gal.,0.802
hmh00183,flora-bloom-2-5-gal,Flora Bloom 2.5 gal,73.20,0,3502,N.C.R. Bloom 2.5 Gallon,1.327,0,149.00,3502,N.C.R. Bloom 2.5 Gallon,2.5 gallon,0,149.00,0,Hawthorne Hydoponics LLC,1.327,auto-high,,3281,Athena Bloom A 5 Gal,1.224,3282,Athena Bloom B 5 Gal,1.224
hmh01369,flashgro-50-roll,Flashgro 50' Roll,51.00,0,889,Flash-Gro 50' Roll,0.858,2,49.85,889,Flash-Gro 50' Roll,50',2,49.85,0,Nickel City Wholesale Garden Supply,0.858,auto-high,,2382,Flash-Gro 25' Roll,0.661,875,Block-IR 50' Roll,0.647
hmh00173,flora-micro-2-5-gal,Flora Micro 2.5 gal,84.30,0,129,FloraMicro 2.5Gal,1.051,6,112.99,129,FloraMicro 2.5Gal,2.5 Gal,6,112.99,0,Nickel City Wholesale Garden Supply,1.051,auto-high,,613,Micro Hydro 2.5Gal,0.936,2682,Decision 2.5 gal,0.871
hmh00178,floragro-2-5-gal,FloraGro 2.5 gal,73.23,0,127,FloraGro 2.5Gal,1.096,9,92.99,127,FloraGro 2.5Gal,2.5 Gal,9,92.99,0,Nickel City Wholesale Garden Supply,1.096,auto-high,,3139,Athena Grow B 1-3-5 Gal.,1.041,3631,Athena Grow A 1-3-5 /5 Gal.,1.038
hmh00014,florablend-6-gal,FloraBlend 6 gal,151.50,0,3137,Athena Bloom B 0.7-6.5 Gal.,0.937,8,45.00,2583,G.H. Ripen® 0.5 - 7 - 6 Gal.,gallon,8,115.89,0,Hawthorne Hydoponics LLC,0.936,auto-high,auto-resolved: alt price proximity,2583,G.H. Ripen® 0.5 - 7 - 6 Gal.,0.936,3283,BioBud® 0.5 - 0.1 - 1/--6 Gal.,0.929
hmh01263,ecoplus-396-gph,EcoPlus 396 GPH,27.95,0,915,EcoPlus 396 GPH Pump,1.104,71,24.92,915,EcoPlus 396 GPH Pump,1 Box,71,24.92,0,NGW,1.104,auto-high,,3423,EcoPlus Eco 100 pump,0.778,2861,EcoPlus Commercial Air 7,0.772
hmh01713,eye-hortilux-e-start-metal-halide-lamps-2,Eye Hortilux e-Start Metal Halide Lamps,50.00,0,2649,T5 2` Phillips Star Coat 64K,0.640,46,10.95,2649,T5 2` Phillips Star Coat 64K,2`,46,10.95,0,Nickel City Wholesale Garden Supply,0.640,needs-review,auto-resolved: price proximity,1744,Lighting Start 2.5 GAL.,0.626,3519,Lighting Start 2.5 Gallon,0.625
hmh00175,floragro-16-oz,FloraGro 16 oz,10.39,0,3154,ph up 16 oz,0.823,0,11.73,3154,ph up 16 oz,16 oz,0,11.73,0,Nickel City Wholesale Garden Supply,0.823,needs-review,Needs review: close alt 2900 (Δ=0.002),2900,Physan 20™ 16 oz,0.821,3229,Orca® Liquid Mycorrhizae 16 oz.,0.760
hmh00177,floragro-1-gal,FloraGro 1 gal,40.99,0,94,FloraGro Gal,1.308,27,40.99,94,FloraGro Gal,1 Gal,27,40.99,0,Nickel City Wholesale Garden Supply,1.308,auto-high,,3138,Athena Grow A 4-0-1 Gal.,1.131,3139,Athena Grow B 1-3-5 Gal.,1.131
hmh01825,floragro-15-gal,FloraGro 15 gal,369.50,0,1756,Decision 15 GAL.,0.969,0,2133.00,1756,Decision 15 GAL.,15 gallon,0,2133.00,0,Nickel City Wholesale Garden Supply,0.969,auto-high,auto-resolved: stronger numeric overlap,94,FloraGro Gal,0.963,1758,Winter Frost 15 GAL.,0.881
hmh01039,final-phase-1-gal,Final Phase (1 gal),50.54,0,3138,Athena Grow A 4-0-1 Gal.,0.944,4,45.00,3138,Athena Grow A 4-0-1 Gal.,gallon,4,45.00,0,Athena,0.944,auto-high,auto-resolved: price proximity,3631,Athena Grow A 1-3-5 /5 Gal.,0.942,3139,Athena Grow B 1-3-5 Gal.,0.926
hmh01788,eye-hortilux-lu-1000-de-htl-double-ended-2,Eye Hortilux® LU 1000 DE/HTL Double-Ended,60.50,0,3039,Hortilux® LU 1000 DE/HTL Double,1.232,7,149.95,3039,Hortilux® LU 1000 DE/HTL Double,1,7,149.95,0,Nickel City Wholesale Garden Supply,1.232,auto-high,,2586,Par Wing Reflector Double ended,0.671,1380,HORTILUX DE 1000-VS,0.643
hmh01830,flora-micro-55-gal,Flora Micro 55 gal,1200.00,0,66,Flora Nova Grow Gal,0.720,15,115.34,66,Flora Nova Grow Gal,1 Gal,15,115.34,0,Nickel City Wholesale Garden Supply,0.720,needs-review,Verify vs alt 612 (score 0.671),612,Micro Hydro Gal,0.671,97,flora micro pt.,0.660
hmh00179,floragro-6-gal,FloraGro 6 gal,147.50,0,126,FloraGro 6Gal,1.183,7,177.99,126,FloraGro 6Gal,6 Gal,7,177.99,0,Nickel City Wholesale Garden Supply,1.183,auto-high,,94,FloraGro Gal,0.958,3137,Athena Bloom B 0.7-6.5 Gal.,0.944
hmh00012,florablend-gal,FloraBlend gal,31.69,0,3411,Athena I.P.M. /5 Gal,0.864,0,425.00,3631,Athena Grow A 1-3-5 /5 Gal.,5  GALLON,4,200.00,0,Athena,0.846,auto-high,auto-resolved: alt price proximity,3631,Athena Grow A 1-3-5 /5 Gal.,0.846,3632,Athena Grow B 1-3-5 /5 Gal.,0.846
hmh00180,flora-bloom-16-oz,Flora Bloom 16 oz,10.39,0,2900,Physan 20™ 16 oz,0.773,1,11.99,2900,Physan 20™ 16 oz,16 oz.,1,11.99,0,Sunlight Supply inc.,0.773,needs-review,Needs review: close alt 3154 (Δ=0.018),3154,ph up 16 oz,0.755,3229,Orca® Liquid Mycorrhizae 16 oz.,0.736
hmh01827,floragro-275-gal,FloraGro 275 gal,4908.76,0,94,FloraGro Gal,0.947,27,40.99,94,FloraGro Gal,1 Gal,27,40.99,0,Nickel City Wholesale Garden Supply,0.947,auto-high,,126,FloraGro 6Gal,0.811,3139,Athena Grow B 1-3-5 Gal.,0.783
hmh01451,equinox-gallon,Equinox Gallon,56.60,0,2408,Equinox Gal,1.336,9,61.70,2408,Equinox Gal,1 Gal,9,61.70,0,Nickel City Wholesale Garden Supply,1.336,auto-high,,2410,Equinox 2.5Gal,1.117,3411,Athena I.P.M. /5 Gal,0.822
hmh00211,floraduo-b-2-5-gal,FloraDuo B 2.5 gal,79.10,0,198,FloraDuo (Part-A) 2.5Gal,1.206,1,92.99,198,FloraDuo (Part-A) 2.5Gal,2.5 Gal,1,92.99,0,NGW,1.206,auto-high,,199,FloraDuo (Part-B) 2.5Gal,1.056,3411,Athena I.P.M. /5 Gal,1.028
,etoh-pro-rev2-ethanol-botanical-extractor-odorless-closed-loop-high-volume,EtOH Pro REV2 Ethanol Botanical Extractor - Odorless Closed-Loop High Volume,1900.00,0,3234,35 Site Psycloner Pro Aeroponic,0.302,1,125.00,,,,0,,0,,0.302,low-score,Ambiguous: Δ=0.022,1402,Pro mix 3.8 mycorrhizae,0.280,3409,Athena Pro mix kit 1 gal.,0.278
,etoh-pro-rev2-ethanol-botanical-extractor-odorless-closed-loop-high-volume,,,,8,Pure Blend Pro Bloom Soil Gal,0.329,-2,73.00,,,,0,,0,,0.329,low-score,Ambiguous: Δ=0.006,1716,Ona Gel PRO-Repack Tub,0.324,636,Gro Pro Root Master 35,0.323
hmh01190,f-h-d-super-saucer-8,"F.H.D. Super Saucer 8""",1.00,0,1976,"Mondi 8"" Saucer Black",0.754,366,1.89,1976,"Mondi 8"" Saucer Black",1 Pc,366,1.89,0,Nickel City Wholesale Garden Supply,0.754,needs-review,Verify vs alt 1781 (score 0.674),1781,"Bond 8'x1"" bamboo super pole",0.674,3647,Super Clean Neem Oil - 8oz,0.598
hmh00171,flora-micro-1-qt,Flora Micro 1 qt,15.94,0,98,FloraMicro Micro Formula qt.,1.075,29,21.13,98,FloraMicro Micro Formula qt.,1 Qt,29,21.13,0,Nickel City Wholesale Garden Supply,1.075,auto-high,auto-resolved: text similarity,611,Micro Hydro Qt,1.058,65,Flora Nova Grow Qt,1.033
hmh00229,flora-shield-1-qt,Flora Shield 1 qt,28.75,0,117,Flora Shield Qt,1.187,21,28.10,117,Flora Shield Qt,1 Qt,21,28.10,0,Nickel City Wholesale Garden Supply,1.187,auto-high,,65,Flora Nova Grow Qt,1.010,345,Flora Shield Gal,0.951
,face-fat-auto-8-seed-pk,Face Fat Auto –  8 Seed pk,50.00,0,3257,"G.M.O. Auto ""OG""",0.986,0,50.00,3257,"G.M.O. Auto ""OG""",8 pk,0,50.00,0,@Flowers-HEMP,0.986,auto-high,,3579,AUTO GMO Auto,0.934,,Cannabis Seed AUTO,0.918
,face-fat-auto-8-seed-pk,,,,3579,AUTO GMO Auto,1.099,0,,3579,AUTO GMO Auto,8 PK,0,,0,@Flowers-HEMP,1.099,needs-review,Needs review: close alt  (Δ=0.021),,Cannabis Seed AUTO,1.078,3257,"G.M.O. Auto ""OG""",1.011
,face-fat-auto-8-seed-pk,,,,3579,AUTO GMO Auto,1.099,0,,3579,AUTO GMO Auto,8 PK,0,,0,@Flowers-HEMP,1.099,needs-review,Needs review: close alt  (Δ=0.021),,Cannabis Seed AUTO,1.078,3257,"G.M.O. Auto ""OG""",1.011
hmh00181,flora-bloom-1-qt,Flora Bloom 1 qt,13.19,0,69,Flora Nova Bloom Qt,1.264,69,36.39,69,Flora Nova Bloom Qt,1 Qt,69,36.39,0,Nickel City Wholesale Garden Supply,1.264,auto-high,,607,Bloom Hydro Qt,1.078,112,Floralicious Bloom Qt,1.076
hmh00212,floraduo-b-6-gal,FloraDuo B 6 gal,170.00,0,1916,FloraDuo (Part-B) 6Gal,1.003,2,146.63,1916,FloraDuo (Part-B) 6Gal,6 Gal,2,146.63,0,Nickel City Wholesale Garden Supply,1.003,needs-review,Needs review: close alt 1917 (Δ=0.008),1917,FloraDuo (Part-A) 6Gal,0.995,196,FloraDuo (Part-B) Gal,0.986
hmh00013,florablend-2-5-gal,FloraBlend 2.5 gal,73.80,0,3411,Athena I.P.M. /5 Gal,1.028,0,425.00,3139,Athena Grow B 1-3-5 Gal.,gallon,4,45.00,0,Athena,1.007,auto-high,auto-resolved: alt price proximity,3139,Athena Grow B 1-3-5 Gal.,1.007,3631,Athena Grow A 1-3-5 /5 Gal.,1.005
hmh01370,flashgro-100-roll,Flashgro 100' Roll,93.80,0,890,Flash-Gro 100' Roll,0.891,0,91.69,890,Flash-Gro 100' Roll,100' Roll,0,91.69,0,Nickel City Wholesale Garden Supply,0.891,auto-high,,1378,Panda Film 100' Roll,0.765,876,Block-IR 100' Roll,0.659
hmh00208,floraduo-b-16-oz,FloraDuo B 16 oz,11.09,0,3154,ph up 16 oz,0.826,0,11.73,3154,ph up 16 oz,16 oz,0,11.73,0,Nickel City Wholesale Garden Supply,0.826,needs-review,Needs review: close alt 2900 (Δ=0.003),2900,Physan 20™ 16 oz,0.824,3229,Orca® Liquid Mycorrhizae 16 oz.,0.770
hmh01038,final-phase-1-lt,Final Phase (1 lt),20.80,0,266,Final Phase 4L,0.741,-1,50.97,266,Final Phase 4L,4 Lt,-1,50.97,0,Advanced Nutrients,0.741,needs-review,auto-resolved: token overlap,255,Revive Lt,0.733,226,Overdrive Lt,0.725
hmh00206,floraduo-a-2-5-gal,FloraDuo A 2.5 gal,79.10,0,199,FloraDuo (Part-B) 2.5Gal,1.225,8,92.99,199,FloraDuo (Part-B) 2.5Gal,2.5 Gal,8,92.99,0,NGW,1.225,auto-high,,198,FloraDuo (Part-A) 2.5Gal,1.056,3631,Athena Grow A 1-3-5 /5 Gal.,1.022
hmh00203,floraduo-a-16-oz,FloraDuo A 16 oz,11.09,0,3154,ph up 16 oz,0.826,0,11.73,3154,ph up 16 oz,16 oz,0,11.73,0,Nickel City Wholesale Garden Supply,0.826,needs-review,Needs review: close alt 2900 (Δ=0.003),2900,Physan 20™ 16 oz,0.824,3229,Orca® Liquid Mycorrhizae 16 oz.,0.787
hmh00174,flora-micro-6-gal,Flora Micro 6 gal,120.00,0,128,FloraMicro 6Gal,0.930,16,215.00,628,FloraMicro Hardwater 6Gal,6 Gal,1,184.79,0,Nickel City Wholesale Garden Supply,0.896,auto-high,auto-resolved: alt price proximity,628,FloraMicro Hardwater 6Gal,0.896,3137,Athena Bloom B 0.7-6.5 Gal.,0.833
hmh00011,florablend-qt,FloraBlend qt,13.07,0,2758,G-10 qt,0.760,-1,58.45,2758,G-10 qt,qt,-1,58.45,0,Nickel City Wholesale Garden Supply,0.760,needs-review,Verify vs alt 3444 (score 0.710),3444,Floralicious plus qt.,0.710,2425,Decision Qt,0.698
hmh01264,ecoplus-633-gph,EcoPlus 633 GPH,48.95,0,916,EcoPlus 633 GPH Pump,1.104,8,45.44,916,EcoPlus 633 GPH Pump,1 Box,8,45.44,0,NGW,1.104,auto-high,,3423,EcoPlus Eco 100 pump,0.778,2861,EcoPlus Commercial Air 7,0.763
hmh01934,eye-hortilux-cmh-315-lamp-4,Eye Hortilux® CMH 315 Lamp,99.00,0,768,Hortilux CMH 315 Grow Sys.,0.890,1,519.00,768,Hortilux CMH 315 Grow Sys.,315 w,1,519.00,0,Nickel City Wholesale Garden Supply,0.890,auto-high,,3512,Hortilux 600W CHM lamp,0.710,3037,Hortilux PowerVegT5-4`54W.HO UV,0.656
hmh00176,floragro-1-qt,FloraGro 1 qt,13.19,0,93,FloraGro Qt,1.290,55,15.99,93,FloraGro Qt,1 Qt,55,15.99,0,Nickel City Wholesale Garden Supply,1.290,auto-high,,94,FloraGro Gal,0.881,2425,Decision Qt,0.881
hmh00411,flavor-ful-1-gal,Flavor-Ful 1 gal,58.50,0,2419,Ruby Ful#$% Gal,1.010,15,80.49,2419,Ruby Ful#$% Gal,1 Gal,15,80.49,0,Nickel City Wholesale Garden Supply,1.010,auto-high,,3138,Athena Grow A 4-0-1 Gal.,0.947,3631,Athena Grow A 1-3-5 /5 Gal.,0.937
hmh00184,flora-bloom-6-gal,Flora Bloom 6 gal,147.50,0,3137,Athena Bloom B 0.7-6.5 Gal.,1.284,8,45.00,3137,Athena Bloom B 0.7-6.5 Gal.,gallon,8,45.00,0,Athena,1.284,auto-high,,2451,Ionic Bloom Gal 3-2-6,1.052,3359,CocoTek BLOOM-B 6 Ga,1.050
hmh01823,flora-bloom-15-gal,Flora Bloom 15 gal,240.00,0,3501,N.C.R Bloom 1 gallon,0.976,-3,67.00,3281,Athena Bloom A 5 Gal,5 gallon,1,200.00,0,Athena,0.971,auto-high,auto-resolved: alt price proximity,3281,Athena Bloom A 5 Gal,0.971,3282,Athena Bloom B 5 Gal,0.971
hmh01712,eye-hortilux-e-start-metal-halide-1000watt,Eye Hortilux e-Start Metal Halide  1000Watt,45.50,0,2658,e-Start Metal Halide 1000 watt,0.769,4,94.95,2658,e-Start Metal Halide 1000 watt,,4,94.95,0,Nickel City Wholesale Garden Supply,0.769,needs-review,Verify vs alt 3262 (score 0.443),3262,Bud Start 20 Litre,0.443,1478,Solarmax 1000w MH,0.437
hmh01829,flora-micro-15-gal,Flora Micro 15 gal,250.00,0,1756,Decision 15 GAL.,0.856,0,2133.00,1756,Decision 15 GAL.,15 gallon,0,2133.00,0,Nickel City Wholesale Garden Supply,0.856,auto-high,,1758,Winter Frost 15 GAL.,0.801,1755,Ruby Ful#$% 15 GAL.,0.785
hmh00948,float-kit-merlin-garden-pro,FLOAT KIT MERLIN GARDEN PRO,42.00,0,1946,Merlin GP Float Valve Kit,0.802,1,41.06,1946,Merlin GP Float Valve Kit,1 BOx,1,41.06,0,Nickel City Wholesale Garden Supply,0.802,auto-high,,3409,Athena Pro mix kit 1 gal.,0.729,1020,Membrane for Merlin GP,0.580
hmh01277,dyna-bloom-quart,Dyna Bloom Quart,19.00,0,1733,Dyna-Gro Bloom 3-12-6  Qt,0.957,1,28.99,1733,Dyna-Gro Bloom 3-12-6  Qt,1 Qt,1,28.99,0,NGW,0.957,auto-high,,3553,Ionic® Bloom 3 - 2 - 6 Qt.,0.895,509,Fox farm big bloom qt.,0.891
hmh01422,flora-series-performance-pack-complete-8-week-grow-bloom-starter-kit,Flora Series Performance Pack (Complete 8 week grow/bloom starter kit),52.95,0,325,Tiger Bloom 2 - 8 - 4 Gal,0.519,31,104.29,,,,0,,0,,0.519,low-score,High stock (~31) - manual confirmation,2697,"8""Max-Fan PRO Series 3-speed",0.512,697,"PRO Flange Kit 8""",0.507
hmh01317,eco-commercial-air-5,Eco Commercial Air-5,78.95,0,846,Commercial Air-5,0.960,9,111.00,846,Commercial Air-5,1 Box,9,111.00,0,NGW,0.960,auto-high,,2861,EcoPlus Commercial Air 7,0.800,906,Eco Air-8/380.4 gph,0.662
hmh01262,ecoplus-264-gph,EcoPlus 264 GPH,23.95,0,914,EcoPlus 264 GPH Pump,1.104,74,21.50,914,EcoPlus 264 GPH Pump,1 Box,74,21.50,0,NGW,1.104,auto-high,,3423,EcoPlus Eco 100 pump,0.778,2861,EcoPlus Commercial Air 7,0.763
,ecoplus-264-gph,,,,914,EcoPlus 264 GPH Pump,1.041,74,21.50,914,EcoPlus 264 GPH Pump,1 Box,74,21.50,0,NGW,1.041,auto-high,,3423,EcoPlus Eco 100 pump,0.753,2861,EcoPlus Commercial Air 7,0.721
hmh00386,equilibrium-natural-1-gal,Equilibrium Natural 1 gal,75.00,0,620,Grow Natural Gal,0.992,8,91.49,620,Grow Natural Gal,1 Gal,8,91.49,0,Nickel City Wholesale Garden Supply,0.992,auto-high,,616,Bloom Natural Gal,0.926,3138,Athena Grow A 4-0-1 Gal.,0.926
