Product Title,SKU,Price,Handle,Product URL
EcoPlus 264 GPH,hmh01262,$23.95,ecoplus-264-gph,https://h-moon-hydro.myshopify.com/products/ecoplus-264-gph
,,$0.00,ecoplus-264-gph,https://h-moon-hydro.myshopify.com/products/ecoplus-264-gph
Equilibrium Natural 1 gal,hmh00386,$75.00,equilibrium-natural-1-gal,https://h-moon-hydro.myshopify.com/products/equilibrium-natural-1-gal
Dyna-Gro Pro Tekt 1gal,hmh2012,$55.00,dyna-gro-pro-tekt-1gal,https://h-moon-hydro.myshopify.com/products/dyna-gro-pro-tekt-1gal
Equinox Quart,hmh01450,$19.70,equinox-quart,https://h-moon-hydro.myshopify.com/products/equinox-quart
"Dutch Lighting Innovations Diode-Series LED Multilayer 600 FS-DC, 208-400V",,$1099.00,dutch-lighting-innovations-diode-series-led-multilayer-600-fs-dc-208-400v,https://h-moon-hydro.myshopify.com/products/dutch-lighting-innovations-diode-series-led-multilayer-600-fs-dc-208-400v
,,$0.00,dutch-lighting-innovations-diode-series-led-multilayer-600-fs-dc-208-400v,https://h-moon-hydro.myshopify.com/products/dutch-lighting-innovations-diode-series-led-multilayer-600-fs-dc-208-400v
,,$0.00,dutch-lighting-innovations-diode-series-led-multilayer-600-fs-dc-208-400v,https://h-moon-hydro.myshopify.com/products/dutch-lighting-innovations-diode-series-led-multilayer-600-fs-dc-208-400v
,,$0.00,dutch-lighting-innovations-diode-series-led-multilayer-600-fs-dc-208-400v,https://h-moon-hydro.myshopify.com/products/dutch-lighting-innovations-diode-series-led-multilayer-600-fs-dc-208-400v
,,$0.00,dutch-lighting-innovations-diode-series-led-multilayer-600-fs-dc-208-400v,https://h-moon-hydro.myshopify.com/products/dutch-lighting-innovations-diode-series-led-multilayer-600-fs-dc-208-400v
Equinox 2.5 Gallon,hmh01452,$110.74,equinox-2-5-gallon,https://h-moon-hydro.myshopify.com/products/equinox-2-5-gallon
EcoPlus Small Pump filter Bag,hmh01309,$10.80,ecoplus-small-pump-filter-bag,https://h-moon-hydro.myshopify.com/products/ecoplus-small-pump-filter-bag
Ebb & Gro Monster System Controller,hmh00508,$329.95,ebb-gro-monster-system-controller,https://h-moon-hydro.myshopify.com/products/ebb-gro-monster-system-controller
EcoPlus 185 GPH,hmh01261,$14.99,ecoplus-185-gph,https://h-moon-hydro.myshopify.com/products/ecoplus-185-gph
Dual Diaphragm Air Pump,hmh00571,$115.00,dual-diaphragm-air-pump,https://h-moon-hydro.myshopify.com/products/dual-diaphragm-air-pump
E-Papillon 630 Watt LED,,$659.00,e-papillon-630-watt-led,https://h-moon-hydro.myshopify.com/products/e-papillon-630-watt-led
Eco Air-2 Two Outlet,hmh01314,$15.95,eco-air-2-two-outlet,https://h-moon-hydro.myshopify.com/products/eco-air-2-two-outlet
E-Papillon 600 Watt 240V. W / Lamp,hmh01633,$199.00,e-papillon-600-watt-240v-w-lamp-2,https://h-moon-hydro.myshopify.com/products/e-papillon-600-watt-240v-w-lamp-2
EcoPlus Large Pump Filter Bag,hmh01310,$12.50,ecoplus-large-pump-filter-bag,https://h-moon-hydro.myshopify.com/products/ecoplus-large-pump-filter-bag
Dual Diaphram Rebuild Kit 2 diaphrams & nylock nuts,hmh00912,$115.00,dual-diaphram-rebuild-kit-2-diaphrams-nylock-nuts,https://h-moon-hydro.myshopify.com/products/dual-diaphram-rebuild-kit-2-diaphrams-nylock-nuts
Dyna-Gro Pro Tekt 1qt,hmh2011,$25.00,dyna-gro-pro-tekt-1qt,https://h-moon-hydro.myshopify.com/products/dyna-gro-pro-tekt-1qt
Down To Earth Kelp Meal - 5 lb,hmh01811,$20.19,down-to-earth-kelp-meal-5-lb,https://h-moon-hydro.myshopify.com/products/down-to-earth-kelp-meal-5-lb
Dyna Grow Quart,hmh01275,$19.00,dyna-grow-quart,https://h-moon-hydro.myshopify.com/products/dyna-grow-quart
Eco Commercial Air-3,hmh01316,$60.95,eco-commercial-air-3,https://h-moon-hydro.myshopify.com/products/eco-commercial-air-3
Drive wheel O-ring Kit ( tension spring O-ring Nut Bolt),hmh00906,$4.00,drive-wheel-o-ring-kit-tension-spring-o-ring-nut-bolt,https://h-moon-hydro.myshopify.com/products/drive-wheel-o-ring-kit-tension-spring-o-ring-nut-bolt
Dual Diaphram Air Pump,hmh00911,$115.00,dual-diaphram-air-pump,https://h-moon-hydro.myshopify.com/products/dual-diaphram-air-pump
Dyna Grow Gallon,hmh01276,$56.00,dyna-grow-gallon,https://h-moon-hydro.myshopify.com/products/dyna-grow-gallon
Drying Rack - 4 Tier,hmh01490,$29.95,drying-rack-4-tier-2,https://h-moon-hydro.myshopify.com/products/drying-rack-4-tier-2
Down To Earth Kelp Meal - 20 lb,hmh01812,$65.49,down-to-earth-kelp-meal-20-lb,https://h-moon-hydro.myshopify.com/products/down-to-earth-kelp-meal-20-lb
Dyna Bloom Gallon,hmh01279,$56.00,dyna-bloom-gallon,https://h-moon-hydro.myshopify.com/products/dyna-bloom-gallon
Down To Earth Neem Seed Meal - 5 lb,hmh01799,$15.95,down-to-earth-neem-seed-meal-5-lb,https://h-moon-hydro.myshopify.com/products/down-to-earth-neem-seed-meal-5-lb
Down To Earth Vegan Mix - 6 lb,hmh01808,$10.95,down-to-earth-vegan-mix-6-lb,https://h-moon-hydro.myshopify.com/products/down-to-earth-vegan-mix-6-lb
Down To Earth Vegan Mix - 25 lb,hmh01809,$35.95,down-to-earth-vegan-mix-25-lb,https://h-moon-hydro.myshopify.com/products/down-to-earth-vegan-mix-25-lb
Drying Rack Scale,hmh00819,$19.95,drying-rack-scale,https://h-moon-hydro.myshopify.com/products/drying-rack-scale
Down To Earth High Nitrogen Bat Guano - 2 lb,hmh01796,$10.49,down-to-earth-high-nitrogen-bat-guano-2-lb,https://h-moon-hydro.myshopify.com/products/down-to-earth-high-nitrogen-bat-guano-2-lb
Down To Earth High Nitrogen Bat Guano - 10 lb,hmh01797,$34.39,down-to-earth-high-nitrogen-bat-guano-10-lb,https://h-moon-hydro.myshopify.com/products/down-to-earth-high-nitrogen-bat-guano-10-lb
Carbo blast 650 gm,hmh00319,$36.98,carbo-blast-650-gm,https://h-moon-hydro.myshopify.com/products/carbo-blast-650-gm
CYC-4P - Repeat Cycle Timer,hmh00630,$190.00,cyc-4p-repeat-cycle-timer,https://h-moon-hydro.myshopify.com/products/cyc-4p-repeat-cycle-timer
Clonex Solution 32oz,hmh01356,$25.00,clonex-solution-32oz,https://h-moon-hydro.myshopify.com/products/clonex-solution-32oz
Down To Earth Bone Meal - 6 lb,hmh01805,$12.95,down-to-earth-bone-meal-6-lb,https://h-moon-hydro.myshopify.com/products/down-to-earth-bone-meal-6-lb
Down To Earth Bone Meal - 25 lb,hmh01806,$42.95,down-to-earth-bone-meal-25-lb,https://h-moon-hydro.myshopify.com/products/down-to-earth-bone-meal-25-lb
Diamond Nectar 1 gal,hmh00200,$48.95,diamond-nectar-1-gal,https://h-moon-hydro.myshopify.com/products/diamond-nectar-1-gal
Doktor Doom Total Fogger 5.5 oz,hmh00547,$12.99,doktor-doom-total-fogger-5-5-oz,https://h-moon-hydro.myshopify.com/products/doktor-doom-total-fogger-5-5-oz
Control Wizard Accurate Handheld pH3 Meter,hmh00977,$64.95,control-wizard-accurate-handheld-ph3-meter,https://h-moon-hydro.myshopify.com/products/control-wizard-accurate-handheld-ph3-meter
CocoTek Bloom A Qts.,hmh01558,$15.89,cocotek-bloom-a-qts,https://h-moon-hydro.myshopify.com/products/cocotek-bloom-a-qts
Doktor Doom Spider Mite Knock Out,hmh00151,$14.99,doktor-doom-spider-mite-knock-out,https://h-moon-hydro.myshopify.com/products/doktor-doom-spider-mite-knock-out
DLI CRI-Series UV 150W DE,,$599.00,dli-cri-series-uv-150w-de,https://h-moon-hydro.myshopify.com/products/dli-cri-series-uv-150w-de
CocoTek grow A Qts.,hmh01556,$15.89,cocotek-grow-a-qts,https://h-moon-hydro.myshopify.com/products/cocotek-grow-a-qts
CocoTek Grow B Qts.,hmh01557,$15.89,cocotek-grow-b-qts,https://h-moon-hydro.myshopify.com/products/cocotek-grow-b-qts
CRI-Series DLI CRI-Series 630W CMH 120V-240V,,$395.00,cri-series-dli-cri-series-630w-cmh-240v,https://h-moon-hydro.myshopify.com/products/cri-series-dli-cri-series-630w-cmh-240v
,,$0.00,cri-series-dli-cri-series-630w-cmh-240v,https://h-moon-hydro.myshopify.com/products/cri-series-dli-cri-series-630w-cmh-240v
COM-100: Waterproof EC / TDS / Temp Combo Meter,hmh00973,$74.95,com-100-waterproof-ec-tds-temp-combo-meter-2,https://h-moon-hydro.myshopify.com/products/com-100-waterproof-ec-tds-temp-combo-meter-2
Double Super B+ 4 liter,hmh00330,$109.99,double-super-b-4-liter,https://h-moon-hydro.myshopify.com/products/double-super-b-4-liter
Diamond Nectar 6 gal,hmh00202,$194.00,diamond-nectar-6-gal,https://h-moon-hydro.myshopify.com/products/diamond-nectar-6-gal
Down To Earth Granular Humic Acid - 5 lb,hmh01802,$8.95,down-to-earth-granular-humic-acid-5-lb,https://h-moon-hydro.myshopify.com/products/down-to-earth-granular-humic-acid-5-lb
Double Super B+ 23 liter,hmh00332,$448.98,double-super-b-23-liter,https://h-moon-hydro.myshopify.com/products/double-super-b-23-liter
Cannabis Grower's Handbook: The Complete Guide to Marijuana and Hemp CultivationCannabis Grower's Handbook: The Complete Guide to Marijuana and Hemp CultivationCannabis Grower's Handbook: The Complete Guide to Marijuana and Hemp Cultivation,,$34.95,cannabis-growers-handbook-the-complete-guide-to-marijuana-and-hemp-cultivationcannabis-growers-handbook-the-complete-guide-to-marijuana-and-hemp-cultivationcannabis-growers-handbook-the-compl,https://h-moon-hydro.myshopify.com/products/cannabis-growers-handbook-the-complete-guide-to-marijuana-and-hemp-cultivationcannabis-growers-handbook-the-complete-guide-to-marijuana-and-hemp-cultivationcannabis-growers-handbook-the-compl
Clonex mist 750ml RTU,hmh01746,$45.00,clonex-mist-750ml-rtu,https://h-moon-hydro.myshopify.com/products/clonex-mist-750ml-rtu
Clonex Solution Gallon,hmh01357,$70.00,clonex-solution-gallon,https://h-moon-hydro.myshopify.com/products/clonex-solution-gallon
CocoTek Bloom B Gal.,hmh01563,$34.00,cocotek-bloom-b-gal,https://h-moon-hydro.myshopify.com/products/cocotek-bloom-b-gal
Clonex Mycorrhizae Root Maximizer 4 OZ Soluble,hmh01749,$28.95,clonex-mycorrhizae-root-maximizer-4-oz-soluble,https://h-moon-hydro.myshopify.com/products/clonex-mycorrhizae-root-maximizer-4-oz-soluble
DLI-DIODE-Series-LED Toplighting LED Fixture (Long),,$799.00,dli-diode-series-led-toplighting-led-fixture-long,https://h-moon-hydro.myshopify.com/products/dli-diode-series-led-toplighting-led-fixture-long
,,$0.00,dli-diode-series-led-toplighting-led-fixture-long,https://h-moon-hydro.myshopify.com/products/dli-diode-series-led-toplighting-led-fixture-long
,,$0.00,dli-diode-series-led-toplighting-led-fixture-long,https://h-moon-hydro.myshopify.com/products/dli-diode-series-led-toplighting-led-fixture-long
"CLOUDRAY S9, Gen 2 Grow Tent Clip Fan 9”",,$38.00,cloudray-s9-gen-2-grow-tent-clip-fan-9,https://h-moon-hydro.myshopify.com/products/cloudray-s9-gen-2-grow-tent-clip-fan-9
"Can-Fan 6"" high output 440 CFM",hmh00794,$226.66,can-fan-6-high-output-440-cfm,https://h-moon-hydro.myshopify.com/products/can-fan-6-high-output-440-cfm
Double Super B+ 10 liter,hmh00331,$205.99,double-super-b-10-liter,https://h-moon-hydro.myshopify.com/products/double-super-b-10-liter
Diamond Black 1 qt,hmh00255,$16.98,diamond-black-1-qt,https://h-moon-hydro.myshopify.com/products/diamond-black-1-qt
CO2D: 0-5000 ppm Dual Zone CO2 Controller,hmh00652,$500.00,co2d-0-5000-ppm-dual-zone-co2-controller,https://h-moon-hydro.myshopify.com/products/co2d-0-5000-ppm-dual-zone-co2-controller
Diamond Black 6 gal,hmh00685,$209.98,diamond-black-6-gal,https://h-moon-hydro.myshopify.com/products/diamond-black-6-gal
Demeter's Destiny Quart,hmh01387,$20.00,demeters-destiny-quart,https://h-moon-hydro.myshopify.com/products/demeters-destiny-quart
Clonex Mycorrhizae Root Maximizer 4 OZ Soluble,hmh01752,$28.95,clonex-mycorrhizae-root-maximizer-4-oz-soluble-2,https://h-moon-hydro.myshopify.com/products/clonex-mycorrhizae-root-maximizer-4-oz-soluble-2
Diamond Black 1 gal,hmh00256,$52.30,diamond-black-1-gal,https://h-moon-hydro.myshopify.com/products/diamond-black-1-gal
Decision Quart,hmh01446,$61.53,decision-quart,https://h-moon-hydro.myshopify.com/products/decision-quart
Clonex Mist Concentrate Qt.,hmh01747,$90.00,clonex-mist-concentrate-qt,https://h-moon-hydro.myshopify.com/products/clonex-mist-concentrate-qt
Clonex Mycorrhizae Root Maximizer 8 OZ Soluble,hmh01753,$48.95,clonex-mycorrhizae-root-maximizer-8-oz-soluble-2,https://h-moon-hydro.myshopify.com/products/clonex-mycorrhizae-root-maximizer-8-oz-soluble-2
"COMBO Max 8 w/Can 75 & 8"" Flange, 675 CFM",hmh00695,$502.00,combo-max-8-w-can-75-8-flange-675-cfm,https://h-moon-hydro.myshopify.com/products/combo-max-8-w-can-75-8-flange-675-cfm
CocoTek Grow A Gal.,hmh01560,$34.00,cocotek-grow-a-gal,https://h-moon-hydro.myshopify.com/products/cocotek-grow-a-gal
CocoTek Grow B Gal.,hmh01561,$34.00,cocotek-grow-b-gal,https://h-moon-hydro.myshopify.com/products/cocotek-grow-b-gal
Clonex Mist 100ml Spray Bottle,hmh01359,$10.95,clonex-mist-100ml-spray-bottle,https://h-moon-hydro.myshopify.com/products/clonex-mist-100ml-spray-bottle
Decision Gallon,hmh01447,$187.04,decision-gallon,https://h-moon-hydro.myshopify.com/products/decision-gallon
Centurion Pro Tabletop Trimming Machine Wet or Dry,,$2999.00,centurion-pro-tabletop-trimming-machine-wet-or-dry,https://h-moon-hydro.myshopify.com/products/centurion-pro-tabletop-trimming-machine-wet-or-dry
,,$0.00,centurion-pro-tabletop-trimming-machine-wet-or-dry,https://h-moon-hydro.myshopify.com/products/centurion-pro-tabletop-trimming-machine-wet-or-dry
,,$0.00,centurion-pro-tabletop-trimming-machine-wet-or-dry,https://h-moon-hydro.myshopify.com/products/centurion-pro-tabletop-trimming-machine-wet-or-dry
,,$0.00,centurion-pro-tabletop-trimming-machine-wet-or-dry,https://h-moon-hydro.myshopify.com/products/centurion-pro-tabletop-trimming-machine-wet-or-dry
Down To Earth Fish Bone Meal - 6 lb,hmh01814,$9.95,down-to-earth-fish-bone-meal-6-lb,https://h-moon-hydro.myshopify.com/products/down-to-earth-fish-bone-meal-6-lb
Double Super B+ 1 liter,hmh00329,$34.99,double-super-b-1-liter,https://h-moon-hydro.myshopify.com/products/double-super-b-1-liter
CarboLoad (1 gal),hmh01037,$65.42,carboload-1-gal,https://h-moon-hydro.myshopify.com/products/carboload-1-gal
Clearex Gal.,hmh01182,$36.95,clearex-gal,https://h-moon-hydro.myshopify.com/products/clearex-gal
Clearex Qt.,hmh01181,$15.00,clearex-qt,https://h-moon-hydro.myshopify.com/products/clearex-qt
CocoTek Planter 14 in.,hmh00115,$18.70,cocotek-planter-14-in,https://h-moon-hydro.myshopify.com/products/cocotek-planter-14-in
CHEMDOG ( feminized ) 5 seed,,$45.00,chemdog-feminized-5-seed,https://h-moon-hydro.myshopify.com/products/chemdog-feminized-5-seed
,,$0.00,chemdog-feminized-5-seed,https://h-moon-hydro.myshopify.com/products/chemdog-feminized-5-seed
"CAR-BEAU-NARIA 0-0-0.3 , 2.5 Gall",hmh01909,$329.00,carb-o-naria-0-0-0-3-2-5-gall,https://h-moon-hydro.myshopify.com/products/carb-o-naria-0-0-0-3-2-5-gall
Diamond Nectar 1 qt,hmh00199,$18.19,diamond-nectar-1-qt,https://h-moon-hydro.myshopify.com/products/diamond-nectar-1-qt
"CLOUDLAB 866, Advance Grow Tent 60"" x 60"" x 80""",,$219.00,cloudlab-866-advance-grow-tent-60-x-60-x-80,https://h-moon-hydro.myshopify.com/products/cloudlab-866-advance-grow-tent-60-x-60-x-80
"Car- Beau- Naria 0-0-0.3 , 5 Gall",hmh01910,$466.42,car-beau-naria-0-0-0-3-5-gall,https://h-moon-hydro.myshopify.com/products/car-beau-naria-0-0-0-3-5-gall
DIY Autoflowering Cannabis by Jeff Lowenfels,,$24.95,diy-autoflowering-cannabis-by-jeff-lowenfels,https://h-moon-hydro.myshopify.com/products/diy-autoflowering-cannabis-by-jeff-lowenfels
Diamond Black 2.5 gal,hmh00684,$108.48,diamond-black-2-5-gal,https://h-moon-hydro.myshopify.com/products/diamond-black-2-5-gal
CarboLoad (1 lt),hmh01036,$23.78,carboload-1-lt,https://h-moon-hydro.myshopify.com/products/carboload-1-lt
Diamond Nectar 2.5 gal,hmh00201,$97.05,diamond-nectar-2-5-gal,https://h-moon-hydro.myshopify.com/products/diamond-nectar-2-5-gal
Cocotek Bloom B Qts,hmh01559,$15.89,cocotek-bloom-b-qts,https://h-moon-hydro.myshopify.com/products/cocotek-bloom-b-qts
Decision 2.5 Gallon,hmh01448,$369.00,decision-2-5-gallon,https://h-moon-hydro.myshopify.com/products/decision-2-5-gallon
Demeter's Destiny Gallon,hmh01388,$60.00,demeters-destiny-gallon,https://h-moon-hydro.myshopify.com/products/demeters-destiny-gallon
CocoTek Bloom A Gal.,hmh01562,$34.00,cocotek-bloom-a-gal,https://h-moon-hydro.myshopify.com/products/cocotek-bloom-a-gal
Carbo Blast 300g,hmh01351,$24.99,carbo-blast-300g,https://h-moon-hydro.myshopify.com/products/carbo-blast-300g
Clonex Mycorrhizae Root Maximizer 8 OZ Soluble,hmh01750,$48.95,clonex-mycorrhizae-root-maximizer-8-oz-soluble,https://h-moon-hydro.myshopify.com/products/clonex-mycorrhizae-root-maximizer-8-oz-soluble
Clonex Mycorrhizae Root Maximizer 1 pound Soluble,hmh01754,$85.00,clonex-mycorrhizae-root-maximizer-1-pound-soluble,https://h-moon-hydro.myshopify.com/products/clonex-mycorrhizae-root-maximizer-1-pound-soluble
CAN 50 Pre-Filter,hmh00717,$12.22,can-50-pre-filter,https://h-moon-hydro.myshopify.com/products/can-50-pre-filter
CaMg+ 1 qt,hmh00253,$19.19,camg-1-qt,https://h-moon-hydro.myshopify.com/products/camg-1-qt
"Can-Fan 4"" high output 178 CFM",hmh00792,$186.66,can-fan-4-high-output-178-cfm,https://h-moon-hydro.myshopify.com/products/can-fan-4-high-output-178-cfm
"Can-Fan 4"" standard output 142 CFM",hmh00791,$175.95,can-fan-4-standard-output-142-cfm,https://h-moon-hydro.myshopify.com/products/can-fan-4-standard-output-142-cfm
"Can-Fan 8"" standard output 493 CFM",hmh00795,$264.43,can-fan-8-standard-output-493-cfm,https://h-moon-hydro.myshopify.com/products/can-fan-8-standard-output-493-cfm
"Can-Fan 12"" high output 971 CFM",hmh00797,$433.31,can-fan-12-high-output-971-cfm,https://h-moon-hydro.myshopify.com/products/can-fan-12-high-output-971-cfm
Carbo Blast 2.5 kg,hmh00318,$96.99,carbo-blast-2-5-kg,https://h-moon-hydro.myshopify.com/products/carbo-blast-2-5-kg
CAR_BEAU_NARIA 0-0-.03  Qt. (12/cs),hmh01907,$34.88,carbonaria-0-0-03-qt-12-cs,https://h-moon-hydro.myshopify.com/products/carbonaria-0-0-03-qt-12-cs
CAR-BEAU-NARIA 0-0-0.3 Gall.(4/cs),hmh01908,$114.34,carb-o-naria-0-0-0-3-gall-4-cs,https://h-moon-hydro.myshopify.com/products/carb-o-naria-0-0-0-3-gall-4-cs
"Can-Fan 10"" high output 781 CFM",hmh00796,$306.65,can-fan-10-high-output-781-cfm,https://h-moon-hydro.myshopify.com/products/can-fan-10-high-output-781-cfm
"Can-Fan 6"" standard output 270 CFM",hmh00793,$199.99,can-fan-6-standard-output-270-cfm,https://h-moon-hydro.myshopify.com/products/can-fan-6-standard-output-270-cfm
"Can-Filter 75 W/ 8"" HO 559 CFM Fan Combo (freight shipping ONLY)",hmh00699,$551.08,can-filter-75-w-8-ho-559-cfm-fan-combo-freight-shipping-only,https://h-moon-hydro.myshopify.com/products/can-filter-75-w-8-ho-559-cfm-fan-combo-freight-shipping-only
"CAN 100 Filter 16.5"" OD, 39.4"" high, 8"" flange size, 840 CFM",hmh00709,$200.00,can-100-filter-16-5-od-39-4-high-8-flange-size-840-cfm,https://h-moon-hydro.myshopify.com/products/can-100-filter-16-5-od-39-4-high-8-flange-size-840-cfm
"CAN 75 Filter 16.5"" OD, 29.5"" high, 8"" flange size, 600 CFM",hmh00708,$248.88,can-75-filter-16-5-od-29-5-high-8-flange-size-600-cfm,https://h-moon-hydro.myshopify.com/products/can-75-filter-16-5-od-29-5-high-8-flange-size-600-cfm
"Can-Filter 100 W/ 8"" HO 620 CFM Fan Combo (freight shipping ONLY)",hmh00700,$555.53,can-filter-100-w-8-ho-620-cfm-fan-combo-freight-shipping-only,https://h-moon-hydro.myshopify.com/products/can-filter-100-w-8-ho-620-cfm-fan-combo-freight-shipping-only
"Can-Lite 14"" w/ Flange attached (2200 cfm)",hmh01240,$390.00,can-lite-14-w-flange-attached-2200-cfm,https://h-moon-hydro.myshopify.com/products/can-lite-14-w-flange-attached-2200-cfm
"CAN 66 Filter 12"" OD, 26"" high, 8"" flange size, 412 CFM",hmh00707,$193.32,can-66-filter-12-od-26-high-8-flange-size-412-cfm,https://h-moon-hydro.myshopify.com/products/can-66-filter-12-od-26-high-8-flange-size-412-cfm
CaMg+ 2.5 gal,hmh00682,$137.50,camg-2-5-gal,https://h-moon-hydro.myshopify.com/products/camg-2-5-gal
CAN 125 Pre-Filter,hmh00721,$21.11,can-125-pre-filter,https://h-moon-hydro.myshopify.com/products/can-125-pre-filter
CaMg+ 6 gal,hmh00683,$314.50,camg-6-gal,https://h-moon-hydro.myshopify.com/products/camg-6-gal
CAN 33 Pre-Filter,hmh00716,$6.67,can-33-pre-filter,https://h-moon-hydro.myshopify.com/products/can-33-pre-filter
CAN 700 Pre-Filter,hmh00713,$7.78,can-700-pre-filter,https://h-moon-hydro.myshopify.com/products/can-700-pre-filter
CALNESIUM Defficiency Correction Supplemnt Qt.,hmh01855,$19.95,calnesium-defficiency-correction-supplemnt-qt,https://h-moon-hydro.myshopify.com/products/calnesium-defficiency-correction-supplemnt-qt
"CAN 50 Filter 16.5"" OD, 19.8"" high, 8"" flange size, 420 CFM",hmh00706,$140.00,can-50-filter-16-5-od-19-8-high-8-flange-size-420-cfm,https://h-moon-hydro.myshopify.com/products/can-50-filter-16-5-od-19-8-high-8-flange-size-420-cfm
